Industry,Company,Financial_Metric,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,Heavy_Investment_Years
Chemicals,UPL_Cash_Flow (1),Cash from Financing Activity,,,-1680.0,-991.0,469.0,140.0,-801.0,28893.0,-2175.0,-6713.0,-1921.0,-6227.0,164.0,-4793.0,"2016, 2017, 2018, 2019, 2020, 2021, 2022, 2025"
Chemicals,Cash from Financing Activity-Average,Cash from Financing Activity-Average,,,-357.6,-243.6,-45.8,-22.4,-171.2,5908.6,-767.8,-1294.2,-428.4,-1193.4,-55.8,-1380.4,
Chemicals,Cash from Financing Activity-Median,Cash from Financing Activity-Median,,,-49.0,-23.0,-128.0,41.0,-39.0,246.0,-535.0,-76.0,-207.0,38.0,35.0,-918.0,
Chemicals,AARTIIND_Cash_Flow (1),Net Cash Flow,,,2.0,19.0,-7.0,0.0,4.0,772.0,-557.0,165.0,-239.0,27.0,-71.0,-229.0,
Chemicals,NAVINFLUOR_Cash_Flow (1),Net Cash Flow,,,-1.0,-17.0,6.0,10.0,-6.0,-3.0,161.0,-45.0,-56.0,-61.0,-8.0,13.0,
Chemicals,PIDILITIND_Cash_Flow (1),Net Cash Flow,,,54.0,-49.0,45.0,-45.0,46.0,-29.0,533.0,-372.0,-71.0,2.0,212.0,-173.0,
Chemicals,SRF_Cash_Flow (1),Net Cash Flow,,,-106.0,24.0,241.0,-252.0,-1.0,103.0,-73.0,22.0,312.0,158.0,-209.0,-67.0,"2014, 2015, 2023, 2024"
Chemicals,UPL_Cash_Flow (1),Net Cash Flow,,,-667.0,-45.0,131.0,1703.0,-21.0,-33.0,3898.0,-1927.0,1000.0,170.0,-24.0,3518.0,"2016, 2017, 2018, 2019, 2020, 2021, 2022, 2025"
Chemicals,Net Cash Flow-Average,Net Cash Flow-Average,,,-143.6,-13.6,83.2,283.2,4.4,162.0,792.4,-431.4,189.2,59.2,-20.0,612.4,
Chemicals,Net Cash Flow-Median,Net Cash Flow-Median,,,-1.0,-17.0,45.0,0.0,-1.0,-3.0,161.0,-45.0,-56.0,27.0,-24.0,-67.0,
Energy,ADANIGREEN_Cash_Flow,OCF,,1103.664933681488,534.8025959730148,190.6285701990128,71.14285689592361,28.0,649.0,1625.0,1965.0,1601.0,3127.0,7265.0,7713.0,8364.0,
Energy,ADANIPOWER_Cash_Flow,OCF,,7163.090903520584,3238.0,5824.0,5257.0,4725.0,5101.0,5610.0,5598.0,7014.0,10233.0,8431.0,14170.0,21501.0,
Energy,BPCL_Cash_Flow,OCF,,15991.0681784153,9588.0,20742.0,11119.0,9041.0,11068.0,10157.0,7881.0,23455.0,20336.0,12466.0,35936.0,23678.0,
Energy,HINDPETRO_Cash_Flow,OCF,,12906.47726845741,7007.0,19410.0,6651.0,10254.0,11037.0,8554.0,5469.0,17829.0,15810.0,-3466.0,23852.0,14228.0,
Energy,IOC_Cash_Flow,OCF,,40249.22726821899,24195.0,46092.0,25624.0,28216.0,29115.0,12747.0,7146.0,49650.0,25747.0,29644.0,71099.0,34699.0,"2014, 2019, 2020, 2021, 2022, 2023, 2024, 2025"
Energy,NTPC_Cash_Flow,OCF,,16508.0,16531.0,14889.0,24125.0,20167.0,19670.0,18686.0,23890.0,32444.0,41788.0,47152.0,40785.0,53402.97727274895,"2013, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025"
Energy,POWERGRID_Cash_Flow,OCF,,11690.0,15223.0,15800.0,15008.0,21575.0,22710.0,23271.0,30739.0,29403.0,26124.0,40203.0,37290.0,41330.22727233171,"2013, 2014, 2015, 2016, 2017, 2018"
Energy,RELIANCE_Cash_Flow,OCF,,55288.63633155823,43261.0,34374.0,38134.0,49550.0,71459.0,42346.0,94877.0,26958.0,110654.0,115032.0,158788.0,178703.0,"2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025"
Energy,TATAPOWER_Cash_Flow,OCF,,3286.0,6483.0,5981.0,7415.0,7014.0,6364.0,4574.0,7375.0,8345.0,6693.0,7166.0,12596.0,10818.49999946356,
Energy,TORNTPOWER_Cash_Flow,OCF,,1568.0,1355.0,2251.0,2550.0,2356.0,2764.0,2425.0,3610.0,2988.0,3167.0,3456.0,4258.0,4084.454545456916,
Energy,OCF-Average,OCF-Average,,16575.4164883852,12741.580259597302,16555.3628570199,13595.414285689592,15292.6,17993.7,12999.5,18855.0,19968.7,26367.9,26734.9,40648.7,39080.91590900011,
Energy,OCF-Median,OCF-Median,,12298.238634228706,8297.5,15344.5,9267.0,9647.5,11052.5,9355.5,7260.5,20642.0,18073.0,10448.5,29894.0,22589.5,
Energy,ADANIGREEN_Cash_Flow,CAPEX,,-563.2155810594559,-325.5766195058823,-431.9095208644867,-882.2142833471298,-1511.0,-4428.0,-2666.0,-3743.0,-9137.0,-18730.0,-3857.0,-21060.0,-19827.0,
Energy,ADANIPOWER_Cash_Flow,CAPEX,,-9707.295450210571,-4700.0,-4737.0,-2692.0,-1212.0,-520.0,-984.0,-2304.0,-2188.0,774.0,1545.0,3481.0,-17142.0,
Energy,BPCL_Cash_Flow,CAPEX,,-12296.29545247555,-6881.0,-10536.0,-9233.0,-15274.0,-7066.0,-10451.0,-11135.0,-2474.0,-8138.0,-7806.0,-10521.0,-19180.0,
Energy,HINDPETRO_Cash_Flow,CAPEX,,-837.5681832432747,-5152.0,-5667.0,-4272.0,-5304.0,-7398.0,-11382.0,-14168.0,-12279.0,-13745.0,-11384.0,-13019.0,-10557.0,
Energy,IOC_Cash_Flow,CAPEX,,-12836.06818258762,-18594.0,-10215.0,-13610.0,-17684.0,-17119.0,-22569.0,-29101.0,-22935.0,-21294.0,-28030.0,-31464.0,-31848.0,"2014, 2019, 2020, 2021, 2022, 2023, 2024, 2025"
Energy,NTPC_Cash_Flow,CAPEX,,-16845.0,-15509.0,-15977.0,-19162.0,-24480.0,-20678.0,-24063.0,-29628.0,-21034.0,-22891.0,-26145.0,-32141.0,-29786.61363653839,"2013, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025"
Energy,POWERGRID_Cash_Flow,CAPEX,,-22084.0,-26639.0,-24185.0,-21576.0,-23836.0,-25701.0,-18727.0,-10733.0,-9244.0,753.0,-7138.0,-13114.0,-2096.409091413021,"2013, 2014, 2015, 2016, 2017, 2018"
Energy,RELIANCE_Cash_Flow,CAPEX,,-54027.56818890572,-73070.0,-64706.0,-36186.0,-66201.0,-68192.0,-94507.0,-72497.0,-142385.0,-109162.0,-93001.0,-113581.0,-137535.0,"2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025"
Energy,TATAPOWER_Cash_Flow,CAPEX,,-4026.0,-3609.0,-3865.0,-1805.0,-7373.0,-1512.0,-272.0,-493.0,993.0,-6250.0,-7263.0,-9027.0,-10539.09090781212,
Energy,TORNTPOWER_Cash_Flow,CAPEX,,-3725.0,-885.0,-1158.0,-911.0,-2122.0,-2418.0,-1828.0,-1129.0,-910.0,-2483.0,-3216.0,-3544.0,-4346.977272629738,
Energy,CAPEX-Average,CAPEX-Average,,-13694.801103848218,-15536.457661950588,-14147.790952086449,-11032.921428334714,-16499.7,-15503.2,-18744.9,-17493.1,-22159.3,-20116.6,-18629.5,-24399.0,-28285.809090839328,
Energy,CAPEX-Median,CAPEX-Median,,-11001.79545134306,-6016.5,-7941.0,-6752.5,-11323.5,-7232.0,-10916.5,-10934.0,-9190.5,-10941.5,-7534.5,-13066.5,-18161.0,
Energy,ADANIGREEN_Cash_Flow,FCF,,1666.880514740944,860.3792154788971,622.5380910634995,953.3571402430534,1539.0,5077.0,4291.0,5708.0,10738.0,21857.0,11122.0,28773.0,28191.0,
Energy,ADANIPOWER_Cash_Flow,FCF,,16870.386353731155,7938.0,10561.0,7949.0,5937.0,5621.0,6594.0,7902.0,9202.0,9459.0,6886.0,10689.0,38643.0,
Energy,BPCL_Cash_Flow,FCF,,28287.36363089085,16469.0,31278.0,20352.0,24315.0,18134.0,20608.0,19016.0,25929.0,28474.0,20272.0,46457.0,42858.0,
Energy,HINDPETRO_Cash_Flow,FCF,,13744.045451700686,12159.0,25077.0,10923.0,15558.0,18435.0,19936.0,19637.0,30108.0,29555.0,7918.0,36871.0,24785.0,
Energy,IOC_Cash_Flow,FCF,,53085.2954508066,42789.0,56307.0,39234.0,45900.0,46234.0,35316.0,36247.0,72585.0,47041.0,57674.0,102563.0,66547.0,"2014, 2019, 2020, 2021, 2022, 2023, 2024, 2025"
Energy,NTPC_Cash_Flow,FCF,,33353.0,32040.0,30866.0,43287.0,44647.0,40348.0,42749.0,53518.0,53478.0,64679.0,73297.0,72926.0,83189.59090928733,"2013, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025"
Energy,POWERGRID_Cash_Flow,FCF,,33774.0,41862.0,39985.0,36584.0,45411.0,48411.0,41998.0,41472.0,38647.0,25371.0,47341.0,50404.0,43426.63636374473,"2013, 2014, 2015, 2016, 2017, 2018"
Energy,RELIANCE_Cash_Flow,FCF,,109316.20452046394,116331.0,99080.0,74320.0,115751.0,139651.0,136853.0,167374.0,169343.0,219816.0,208033.0,272369.0,316238.0,"2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025"
Energy,TATAPOWER_Cash_Flow,FCF,,7312.0,10092.0,9846.0,9220.0,14387.0,7876.0,4846.0,7868.0,7352.0,12943.0,14429.0,21623.0,21357.59090727568,
Energy,TORNTPOWER_Cash_Flow,FCF,,5293.0,2240.0,3409.0,3461.0,4478.0,5182.0,4253.0,4739.0,3898.0,5650.0,6672.0,7802.0,8431.431818086654,
Energy,FCF-Average,FCF-Average,,30270.21759223342,28278.03792154789,30703.15380910635,24628.335714024302,31792.3,33496.9,31744.4,36348.1,42128.0,46484.5,45364.4,65047.7,67366.72499983944,
Energy,FCF-Median,FCF-Median,,22578.874992311,14314.0,27971.5,15637.5,19936.5,18284.5,20272.0,19326.5,28018.5,26922.5,17350.5,41664.0,40750.5,
Energy,ADANIGREEN_Cash_Flow,FCF_Rank,,9.0,12.0,13.0,11.0,10.0,7.0,8.0,6.0,5.0,3.0,4.0,1.0,2.0,
Energy,ADANIPOWER_Cash_Flow,FCF_Rank,,2.0,8.0,4.0,7.0,12.0,13.0,11.0,9.0,6.0,5.0,10.0,3.0,1.0,
Energy,BPCL_Cash_Flow,FCF_Rank,,5.0,13.0,3.0,9.0,7.0,12.0,8.0,11.0,6.0,4.0,10.0,1.0,2.0,
Energy,HINDPETRO_Cash_Flow,FCF_Rank,,10.0,11.0,4.0,12.0,9.0,8.0,6.0,7.0,2.0,3.0,13.0,1.0,5.0,
Energy,IOC_Cash_Flow,FCF_Rank,,6.0,10.0,5.0,11.0,9.0,8.0,13.0,12.0,2.0,7.0,4.0,1.0,3.0,"2014, 2019, 2020, 2021, 2022, 2023, 2024, 2025"
Energy,NTPC_Cash_Flow,FCF_Rank,,11.0,12.0,13.0,8.0,7.0,10.0,9.0,5.0,6.0,4.0,2.0,3.0,1.0,"2013, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025"
Energy,POWERGRID_Cash_Flow,FCF_Rank,,12.0,7.0,9.0,11.0,4.0,2.0,6.0,8.0,10.0,13.0,3.0,1.0,5.0,"2013, 2014, 2015, 2016, 2017, 2018"
Energy,RELIANCE_Cash_Flow,FCF_Rank,,11.0,9.0,12.0,13.0,10.0,7.0,8.0,6.0,5.0,3.0,4.0,2.0,1.0,"2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025"
Energy,TATAPOWER_Cash_Flow,FCF_Rank,,12.0,6.0,7.0,8.0,4.0,9.0,13.0,10.0,11.0,5.0,3.0,1.0,2.0,
Energy,TORNTPOWER_Cash_Flow,FCF_Rank,,5.0,13.0,12.0,11.0,8.0,6.0,9.0,7.0,10.0,4.0,3.0,2.0,1.0,
Energy,FCF_Rank-Average,FCF_Rank-Average,,8.3,10.1,8.2,10.1,8.0,8.2,9.1,8.1,6.3,5.1,5.6,1.6,2.3,
Energy,FCF_Rank-Median,FCF_Rank-Median,,9.5,10.5,8.0,11.0,8.5,8.0,8.5,7.5,6.0,4.0,4.0,1.0,2.0,
Energy,ADANIGREEN_Cash_Flow,Financing_CF,,183.3575748205185,310.7636348605156,594.1999984383583,1033.666666328907,1559.0,3942.0,1045.0,2161.0,7083.0,15986.0,-2973.0,13953.0,12068.0,
Energy,ADANIPOWER_Cash_Flow,Financing_CF,,2366.840908676386,1631.0,-1144.0,-2713.0,-3539.0,-4600.0,-4663.0,-2377.0,-5655.0,-10338.0,-10408.0,-16864.0,-5175.0,
Energy,BPCL_Cash_Flow,Financing_CF,,-5281.704541921616,-3736.0,-9792.0,-1332.0,4804.0,-4218.0,207.0,3583.0,-13981.0,-17672.0,-4402.0,-25427.0,-6241.0,
Energy,HINDPETRO_Cash_Flow,Financing_CF,,-12942.22726130486,-1256.0,-14699.0,-3674.0,-4239.0,-4423.0,2598.0,8452.0,-4709.0,-2066.0,16025.0,-16155.0,-4138.0,
Energy,IOC_Cash_Flow,Financing_CF,,-26936.99998831749,-3116.0,-38283.0,-11890.0,-10937.0,-12007.0,10436.0,22456.0,-27369.0,-4058.0,-1794.0,-39385.0,-3425.0,"2014, 2019, 2020, 2021, 2022, 2023, 2024, 2025"
Energy,NTPC_Cash_Flow,Financing_CF,,988.0,-2709.0,-1474.0,-3899.0,3138.0,1028.0,4927.0,6004.0,-11049.0,-19172.0,-21217.0,-8246.0,-23119.38636541367,"2013, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025"
Energy,POWERGRID_Cash_Flow,Financing_CF,,9962.0,13712.0,6399.0,5621.0,3959.0,1285.0,-2431.0,-18806.0,-20521.0,-28967.0,-30450.0,-25903.0,-39909.90909147263,"2013, 2014, 2015, 2016, 2017, 2018"
Energy,RELIANCE_Cash_Flow,Financing_CF,,-27553.15905761719,13713.0,8444.0,-3210.0,8617.0,-2001.0,55906.0,-2541.0,101904.0,17289.0,10455.0,-16646.0,-31891.0,"2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025"
Energy,TATAPOWER_Cash_Flow,Financing_CF,,-593.0,-3265.0,-2239.0,-6183.0,937.0,-4726.0,-5184.0,-5110.0,-7603.0,-1183.0,1341.0,-4497.0,-833.2500006556511,
Energy,TORNTPOWER_Cash_Flow,Financing_CF,,2090.0,437.0,-1206.0,-2163.0,-674.0,-311.0,-617.0,-2506.0,-2061.0,-502.0,-341.0,-551.0,607.1136352419853,
Energy,Financing_CF-Average,Financing_CF-Average,,-5771.689236566425,1572.1763634860515,-5339.980000156164,-2840.9333333671093,362.5,-2603.1,6222.4,1131.6,1603.9,-5068.3,-4376.4,-13972.1,-10205.743182229997,
Energy,Financing_CF-Median,Financing_CF-Median,,-204.82121258974075,-472.6181825697422,-1340.0,-2961.5,1248.0,-3109.5,626.0,-108.0,-6629.0,-3062.0,-2383.5,-16400.5,-4656.5,
Energy,ADANIGREEN_Cash_Flow,Net_Cash_Flow,,722.9800859391689,519.2298693656921,352.2285712212324,221.9761903434992,76.0,162.0,3.0,383.0,-453.0,383.0,435.0,606.0,605.0,
Energy,ADANIPOWER_Cash_Flow,Net_Cash_Flow,,-177.977272413671,169.0,-58.0,-148.0,-26.0,-19.0,-37.0,917.0,-828.0,669.0,-433.0,787.0,-816.0,
Energy,BPCL_Cash_Flow,Net_Cash_Flow,,-1586.681817412376,-1029.0,414.0,555.0,-1429.0,-215.0,-87.0,329.0,7000.0,-5474.0,257.0,-12.0,-1743.0,
Energy,HINDPETRO_Cash_Flow,Net_Cash_Flow,,-872.4999989569187,600.0,-956.0,-1295.0,712.0,-784.0,-230.0,-247.0,841.0,-1.0,1175.0,-5322.0,-467.0,
Energy,IOC_Cash_Flow,Net_Cash_Flow,,476.0000007748604,2485.0,-2406.0,124.0,-405.0,-11.0,614.0,502.0,-653.0,395.0,-180.0,250.0,-573.0,"2014, 2019, 2020, 2021, 2022, 2023, 2024, 2025"
Energy,NTPC_Cash_Flow,Net_Cash_Flow,,651.0,-1687.0,-2563.0,1064.0,-1176.0,19.0,-451.0,266.0,360.0,-274.0,-210.0,398.0,497.7954547405243,"2013, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025"
Energy,POWERGRID_Cash_Flow,Net_Cash_Flow,,-432.0,2295.0,-1986.0,-948.0,1698.0,-1707.0,2113.0,1199.0,-362.0,-2091.0,2615.0,-1728.0,-676.7272727191448,"2013, 2014, 2015, 2016, 2017, 2018"
Energy,RELIANCE_Cash_Flow,Net_Cash_Flow,,-26292.09090566635,-16096.0,-21888.0,-1262.0,-8034.0,1266.0,3745.0,19839.0,-13523.0,18781.0,32486.0,28561.0,9277.0,"2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025"
Energy,TATAPOWER_Cash_Flow,Net_Cash_Flow,,-1333.0,-392.0,-123.0,-574.0,579.0,126.0,-883.0,1773.0,1736.0,-741.0,1243.0,-928.0,-554.5227274596691,
Energy,TORNTPOWER_Cash_Flow,Net_Cash_Flow,,-67.0,908.0,-112.0,-523.0,-440.0,34.0,-20.0,-25.0,16.0,182.0,-101.0,163.0,344.568181835115,
Energy,Net_Cash_Flow-Average,Net_Cash_Flow-Average,,-2891.1269907735286,-1222.7770130634308,-2932.5771428778767,-278.5023809656501,-844.5,-112.9,476.7,2493.6,-586.6,1182.9,3728.7,2277.5,589.4113636396826,
Energy,Net_Cash_Flow-Median,Net_Cash_Flow-Median,,-304.9886362068355,344.11493468284607,-539.5,-335.5,-215.5,4.0,-28.5,442.5,-173.0,90.5,346.0,206.5,-510.76136372983456,
Energy,ADANIGREEN_Cash_Flow,Heavy_Investment_Flag,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Energy,ADANIPOWER_Cash_Flow,Heavy_Investment_Flag,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Energy,BPCL_Cash_Flow,Heavy_Investment_Flag,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Energy,HINDPETRO_Cash_Flow,Heavy_Investment_Flag,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Energy,IOC_Cash_Flow,Heavy_Investment_Flag,,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"2014, 2019, 2020, 2021, 2022, 2023, 2024, 2025"
Energy,NTPC_Cash_Flow,Heavy_Investment_Flag,,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"2013, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025"
Energy,POWERGRID_Cash_Flow,Heavy_Investment_Flag,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"2013, 2014, 2015, 2016, 2017, 2018"
Energy,RELIANCE_Cash_Flow,Heavy_Investment_Flag,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025"
Energy,TATAPOWER_Cash_Flow,Heavy_Investment_Flag,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Energy,TORNTPOWER_Cash_Flow,Heavy_Investment_Flag,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Energy,Heavy_Investment_Flag-Average,Heavy_Investment_Flag-Average,,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,
Energy,Heavy_Investment_Flag-Median,Heavy_Investment_Flag-Median,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Energy,ADANIGREEN_Cash_Flow,Cash from Operating Activity,,1103.664933681488,534.8025959730148,190.6285701990128,71.14285689592361,28.0,649.0,1625.0,1965.0,1601.0,3127.0,7265.0,7713.0,8364.0,
Energy,ADANIPOWER_Cash_Flow,Cash from Operating Activity,,7163.090903520584,3238.0,5824.0,5257.0,4725.0,5101.0,5610.0,5598.0,7014.0,10233.0,8431.0,14170.0,21501.0,
Energy,BPCL_Cash_Flow,Cash from Operating Activity,,15991.0681784153,9588.0,20742.0,11119.0,9041.0,11068.0,10157.0,7881.0,23455.0,20336.0,12466.0,35936.0,23678.0,
Energy,HINDPETRO_Cash_Flow,Cash from Operating Activity,,12906.47726845741,7007.0,19410.0,6651.0,10254.0,11037.0,8554.0,5469.0,17829.0,15810.0,-3466.0,23852.0,14228.0,
Energy,IOC_Cash_Flow,Cash from Operating Activity,,40249.22726821899,24195.0,46092.0,25624.0,28216.0,29115.0,12747.0,7146.0,49650.0,25747.0,29644.0,71099.0,34699.0,"2014, 2019, 2020, 2021, 2022, 2023, 2024, 2025"
Energy,NTPC_Cash_Flow,Cash from Operating Activity,,16508.0,16531.0,14889.0,24125.0,20167.0,19670.0,18686.0,23890.0,32444.0,41788.0,47152.0,40785.0,53402.97727274895,"2013, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025"
Energy,POWERGRID_Cash_Flow,Cash from Operating Activity,,11690.0,15223.0,15800.0,15008.0,21575.0,22710.0,23271.0,30739.0,29403.0,26124.0,40203.0,37290.0,41330.22727233171,"2013, 2014, 2015, 2016, 2017, 2018"
Energy,RELIANCE_Cash_Flow,Cash from Operating Activity,,55288.63633155823,43261.0,34374.0,38134.0,49550.0,71459.0,42346.0,94877.0,26958.0,110654.0,115032.0,158788.0,178703.0,"2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025"
Energy,TATAPOWER_Cash_Flow,Cash from Operating Activity,,3286.0,6483.0,5981.0,7415.0,7014.0,6364.0,4574.0,7375.0,8345.0,6693.0,7166.0,12596.0,10818.49999946356,
Energy,TORNTPOWER_Cash_Flow,Cash from Operating Activity,,1568.0,1355.0,2251.0,2550.0,2356.0,2764.0,2425.0,3610.0,2988.0,3167.0,3456.0,4258.0,4084.454545456916,
Energy,Cash from Operating Activity-Average,Cash from Operating Activity-Average,,16575.4164883852,12741.580259597302,16555.3628570199,13595.414285689592,15292.6,17993.7,12999.5,18855.0,19968.7,26367.9,26734.9,40648.7,39080.91590900011,
Energy,Cash from Operating Activity-Median,Cash from Operating Activity-Median,,12298.238634228706,8297.5,15344.5,9267.0,9647.5,11052.5,9355.5,7260.5,20642.0,18073.0,10448.5,29894.0,22589.5,
Energy,ADANIGREEN_Cash_Flow,Cash from Investing Activity,,-563.2155810594559,-325.5766195058823,-431.9095208644867,-882.2142833471298,-1511.0,-4428.0,-2666.0,-3743.0,-9137.0,-18730.0,-3857.0,-21060.0,-19827.0,
Energy,ADANIPOWER_Cash_Flow,Cash from Investing Activity,,-9707.295450210571,-4700.0,-4737.0,-2692.0,-1212.0,-520.0,-984.0,-2304.0,-2188.0,774.0,1545.0,3481.0,-17142.0,
Energy,BPCL_Cash_Flow,Cash from Investing Activity,,-12296.29545247555,-6881.0,-10536.0,-9233.0,-15274.0,-7066.0,-10451.0,-11135.0,-2474.0,-8138.0,-7806.0,-10521.0,-19180.0,
Energy,HINDPETRO_Cash_Flow,Cash from Investing Activity,,-837.5681832432747,-5152.0,-5667.0,-4272.0,-5304.0,-7398.0,-11382.0,-14168.0,-12279.0,-13745.0,-11384.0,-13019.0,-10557.0,
Energy,IOC_Cash_Flow,Cash from Investing Activity,,-12836.06818258762,-18594.0,-10215.0,-13610.0,-17684.0,-17119.0,-22569.0,-29101.0,-22935.0,-21294.0,-28030.0,-31464.0,-31848.0,"2014, 2019, 2020, 2021, 2022, 2023, 2024, 2025"
Energy,NTPC_Cash_Flow,Cash from Investing Activity,,-16845.0,-15509.0,-15977.0,-19162.0,-24480.0,-20678.0,-24063.0,-29628.0,-21034.0,-22891.0,-26145.0,-32141.0,-29786.61363653839,"2013, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025"
Energy,POWERGRID_Cash_Flow,Cash from Investing Activity,,-22084.0,-26639.0,-24185.0,-21576.0,-23836.0,-25701.0,-18727.0,-10733.0,-9244.0,753.0,-7138.0,-13114.0,-2096.409091413021,"2013, 2014, 2015, 2016, 2017, 2018"
Energy,RELIANCE_Cash_Flow,Cash from Investing Activity,,-54027.56818890572,-73070.0,-64706.0,-36186.0,-66201.0,-68192.0,-94507.0,-72497.0,-142385.0,-109162.0,-93001.0,-113581.0,-137535.0,"2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025"
Energy,TATAPOWER_Cash_Flow,Cash from Investing Activity,,-4026.0,-3609.0,-3865.0,-1805.0,-7373.0,-1512.0,-272.0,-493.0,993.0,-6250.0,-7263.0,-9027.0,-10539.09090781212,
Energy,TORNTPOWER_Cash_Flow,Cash from Investing Activity,,-3725.0,-885.0,-1158.0,-911.0,-2122.0,-2418.0,-1828.0,-1129.0,-910.0,-2483.0,-3216.0,-3544.0,-4346.977272629738,
Energy,Cash from Investing Activity-Average,Cash from Investing Activity-Average,,-13694.801103848218,-15536.457661950588,-14147.790952086449,-11032.921428334714,-16499.7,-15503.2,-18744.9,-17493.1,-22159.3,-20116.6,-18629.5,-24399.0,-28285.809090839328,
Energy,Cash from Investing Activity-Median,Cash from Investing Activity-Median,,-11001.79545134306,-6016.5,-7941.0,-6752.5,-11323.5,-7232.0,-10916.5,-10934.0,-9190.5,-10941.5,-7534.5,-13066.5,-18161.0,
Energy,ADANIGREEN_Cash_Flow,Cash from Financing Activity,,183.3575748205185,310.7636348605156,594.1999984383583,1033.666666328907,1559.0,3942.0,1045.0,2161.0,7083.0,15986.0,-2973.0,13953.0,12068.0,
Energy,ADANIPOWER_Cash_Flow,Cash from Financing Activity,,2366.840908676386,1631.0,-1144.0,-2713.0,-3539.0,-4600.0,-4663.0,-2377.0,-5655.0,-10338.0,-10408.0,-16864.0,-5175.0,
Energy,BPCL_Cash_Flow,Cash from Financing Activity,,-5281.704541921616,-3736.0,-9792.0,-1332.0,4804.0,-4218.0,207.0,3583.0,-13981.0,-17672.0,-4402.0,-25427.0,-6241.0,
Energy,HINDPETRO_Cash_Flow,Cash from Financing Activity,,-12942.22726130486,-1256.0,-14699.0,-3674.0,-4239.0,-4423.0,2598.0,8452.0,-4709.0,-2066.0,16025.0,-16155.0,-4138.0,
Energy,IOC_Cash_Flow,Cash from Financing Activity,,-26936.99998831749,-3116.0,-38283.0,-11890.0,-10937.0,-12007.0,10436.0,22456.0,-27369.0,-4058.0,-1794.0,-39385.0,-3425.0,"2014, 2019, 2020, 2021, 2022, 2023, 2024, 2025"
Energy,NTPC_Cash_Flow,Cash from Financing Activity,,988.0,-2709.0,-1474.0,-3899.0,3138.0,1028.0,4927.0,6004.0,-11049.0,-19172.0,-21217.0,-8246.0,-23119.38636541367,"2013, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025"
Energy,POWERGRID_Cash_Flow,Cash from Financing Activity,,9962.0,13712.0,6399.0,5621.0,3959.0,1285.0,-2431.0,-18806.0,-20521.0,-28967.0,-30450.0,-25903.0,-39909.90909147263,"2013, 2014, 2015, 2016, 2017, 2018"
